credit.policy,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_major_purchase,purpose_small_business,debt_income_ratio,many_inquiries,has_delinquency,has_public_record,fico_category_fair,fico_category_good,fico_category_very good,fico_category_excellent
1.0,0.0964,169.32,11.15625052,17.57,737.0,5429.958333,51761.0,38.0,1.0,0.0,0.0,0.0,False,False,False,False,False,False,15.177142149726482,0,0,0,False,True,False,False
1.0,0.1154,205.4,10.71441777,17.76,717.0,1500.0,579.0,23.2,0.0,0.0,0.0,0.0,True,False,False,False,False,False,19.170430387278056,0,0,0,False,True,False,False
1.0,0.1312,162.01,11.35040654,16.87,707.0,9059.958333,34776.0,54.3,0.0,0.0,0.0,1.0,False,True,False,False,False,False,14.273497555269063,0,0,0,False,True,False,False
1.0,0.1028,226.8,10.92233487,10.05,692.0,1890.0,8047.0,33.8,0.0,0.0,0.0,0.0,False,True,False,False,False,False,20.76479092606323,0,0,0,False,True,False,False
1.0,0.1059,162.73,9.61580548,24.4,737.0,3209.958333,0.0,0.0,3.0,0.0,0.0,0.0,False,False,False,False,False,False,16.92317927379704,0,0,0,False,True,False,False
1.0,0.1154,158.38,10.1266311,18.19,672.0,2586.0,409.0,81.8,0.0,1.0,0.0,0.0,False,True,False,False,False,False,15.639949597847993,0,1,0,False,True,False,False
1.0,0.0901,795.11,10.95080655,8.93,822.0,9696.958333,185.0,0.5,0.0,0.0,0.0,0.0,False,False,False,False,False,True,72.60743730332814,0,0,0,False,False,False,True
1.0,0.0996,158.83,11.33857208,4.84,727.0,6330.0,48251.0,50.1,2.0,0.0,0.0,0.0,False,True,False,False,False,False,14.007936703084399,0,0,0,False,True,False,False
1.0,0.1028,97.2,10.54534144,19.93,687.0,2580.0,772.0,96.5,0.0,0.0,0.0,0.0,False,False,False,False,False,False,9.21734024005201,0,0,0,False,True,False,False
1.0,0.1154,263.97,10.81977828,8.04,672.0,3089.0,1019.0,4.5,1.0,1.0,0.0,0.0,False,True,False,False,False,False,24.396987920532514,0,1,0,False,True,False,False
1.0,0.1091,404.62,10.75177778,16.39,692.0,5640.0,8332.0,39.9,2.0,0.0,0.0,0.0,False,False,False,False,False,True,37.63284623987086,0,0,0,False,True,False,False
1.0,0.0775,307.53,11.15625052,9.09,797.0,6089.958333,1790.0,4.5,1.0,0.0,0.0,0.0,False,False,False,False,False,False,27.56571300085864,0,0,0,False,False,True,False
1.0,0.128,839.95,11.22524339,24.85,722.0,6330.0,62739.0,74.7,3.0,0.0,0.0,1.0,False,True,False,False,False,False,74.82688533491122,0,0,0,False,True,False,False
1.0,0.1059,269.31,11.59910316,24.01,767.0,4665.958333,29901.0,71.2,2.0,0.0,0.0,1.0,False,False,False,False,False,False,23.21817439547628,0,0,0,False,False,True,False
1.0,0.1186,265.18,10.858999,11.31,667.0,1560.0,5867.0,74.3,1.0,0.0,0.0,0.0,False,True,False,False,False,False,24.420298777078806,0,0,0,True,False,False,False
1.0,0.0964,802.47,11.26446411,0.8,732.0,2129.958333,10605.0,22.1,1.0,0.0,0.0,0.0,False,False,False,True,False,False,71.23907468333174,0,0,0,False,True,False,False
1.0,0.1091,505.16,11.69524702,16.97,697.0,9659.0,57196.0,44.5,3.0,0.0,0.0,1.0,False,True,False,False,False,False,43.193615246956966,0,0,0,False,True,False,False
1.0,0.0901,318.05,12.52452638,2.97,712.0,4919.0,481.0,80.2,2.0,0.0,0.0,1.0,False,False,False,True,False,False,25.394173827433786,0,0,0,False,True,False,False
1.0,0.0838,315.12,10.30895266,4.2,737.0,1560.0,2282.0,19.0,1.0,0.0,0.0,0.0,False,False,True,False,False,False,30.567605691187648,0,0,0,False,True,False,False
1.0,0.1091,130.79,9.574983486,8.92,672.0,1140.0,3614.0,61.3,1.0,0.0,0.0,0.0,False,False,False,False,False,False,13.659553584738159,0,0,0,False,True,False,False
1.0,0.1059,227.82,11.05879518,8.5,682.0,6839.958333,14930.0,79.0,1.0,0.0,1.0,0.0,False,True,False,False,False,False,20.60079749121459,0,0,1,False,True,False,False
1.0,0.0996,643.36,11.66134547,13.07,727.0,10529.95833,33989.0,82.9,0.0,0.0,0.0,0.0,True,False,False,False,False,False,55.17030617565607,0,0,0,False,True,False,False
1.0,0.147,51.78,10.1266311,3.84,632.0,1530.0,1238.0,61.9,1.0,1.0,0.0,0.0,False,False,False,False,False,False,5.113250348380914,0,1,0,True,False,False,False
1.0,0.0901,572.48,10.62132735,15.37,747.0,7500.0,4746.0,18.5,2.0,0.0,0.0,0.0,False,False,True,False,False,False,53.89910141504113,0,0,0,False,True,False,False
1.0,0.0775,149.87,9.952277717,6.34,752.0,3029.0,3470.0,25.5,0.0,0.0,0.0,0.0,False,False,False,False,False,False,15.05886433856235,0,0,0,False,True,False,False
1.0,0.0996,96.75,11.03488966,11.98,682.0,1799.0,12640.0,83.2,0.0,0.0,0.0,0.0,False,False,False,False,False,False,8.767645439238583,0,0,0,False,True,False,False
1.0,0.0712,92.8,11.44035477,0.0,812.0,8250.0,368.0,1.2,0.0,0.0,0.0,0.0,False,False,False,True,False,False,8.111636558977095,0,0,0,False,False,False,True
1.0,0.1091,192.09,11.09741002,19.82,677.0,4290.0,30597.0,89.5,1.0,1.0,0.0,0.0,True,False,False,False,False,False,17.309444244540945,0,1,0,False,True,False,False
1.0,0.1154,593.92,10.20359214,10.8,682.0,5050.0,8537.0,75.5,0.0,0.0,0.0,0.0,False,False,False,False,False,False,58.20695220379516,0,0,0,False,True,False,False
1.0,0.1091,392.36,10.46310334,15.74,692.0,1500.041667,15649.0,54.5,2.0,0.0,0.0,0.0,False,True,False,False,False,False,37.49939069224562,0,0,0,False,True,False,False
1.0,0.0775,156.11,10.858999,9.55,767.0,12960.04167,4067.0,7.3,0.0,0.0,0.0,0.0,False,False,True,False,False,False,14.37609488683073,0,0,0,False,False,True,False
1.0,0.1028,155.52,10.46310334,7.51,687.0,2795.0,5836.0,68.7,0.0,0.0,1.0,0.0,False,True,False,False,False,False,14.863658987812311,0,0,1,False,True,False,False
1.0,0.1028,485.99,11.38509209,11.95,702.0,5070.0,24615.0,94.7,0.0,0.0,0.0,0.0,True,False,False,False,False,False,42.68652340782252,0,0,0,False,True,False,False
1.0,0.1028,116.64,10.30895266,7.88,687.0,5130.041667,7600.0,71.7,0.0,0.0,1.0,0.0,False,False,False,False,False,False,11.31443744548149,0,0,1,False,True,False,False
1.0,0.1122,223.34,10.83958091,18.68,682.0,1889.041667,9495.0,87.9,2.0,0.0,0.0,1.0,False,True,False,False,False,False,20.604117618049127,0,0,0,False,True,False,False
1.0,0.0775,149.87,9.903487553,10.26,757.0,6330.041667,4921.0,30.4,0.0,0.0,0.0,0.0,True,False,False,False,False,False,15.133052795588242,0,0,0,False,False,True,False
1.0,0.1154,211.17,11.46163217,1.83,667.0,3421.041667,11200.0,23.2,1.0,0.0,0.0,0.0,False,False,True,False,False,False,18.4240775543925,0,0,0,True,False,False,False
1.0,0.0743,186.45,11.13730067,6.11,777.0,7440.041667,2444.0,5.6,3.0,0.0,0.0,0.0,False,True,False,False,False,False,16.74104035839054,0,0,0,False,False,True,False
1.0,0.0933,790.86,11.00209984,0.82,767.0,2100.0,916.0,6.8,0.0,0.0,0.0,0.0,False,True,False,False,False,False,71.8826416321632,0,0,0,False,False,True,False
1.0,0.0901,795.11,13.33100224,3.83,782.0,3660.0,148829.0,6.6,5.0,0.0,0.0,1.0,False,False,False,False,False,True,59.643677623446266,1,0,0,False,False,True,False
1.0,0.087,126.65,10.69194491,18.71,747.0,3630.0,3209.0,12.6,0.0,0.0,0.0,0.0,True,False,False,False,False,False,11.845365933521258,0,0,0,False,True,False,False
1.0,0.1091,294.27,11.28978191,17.17,677.0,3840.041667,7570.0,82.3,0.0,0.0,0.0,0.0,True,False,False,False,False,False,26.065162493471053,0,0,0,False,True,False,False
1.0,0.1091,404.62,11.28978191,9.23,687.0,2519.0,13126.0,96.5,0.0,0.0,1.0,0.0,False,True,False,False,False,False,35.83948770893485,0,0,1,False,True,False,False
1.0,0.1186,397.77,11.91839057,20.48,687.0,4452.041667,66654.0,51.6,1.0,0.0,0.0,0.0,False,True,False,False,False,False,33.37447264073005,0,0,0,False,True,False,False
1.0,0.0743,178.68,11.46163217,1.2,812.0,16259.04167,50.0,0.3,0.0,0.0,0.0,0.0,False,True,False,False,False,False,15.589402743850226,0,0,0,False,False,False,True
1.0,0.1028,29.16,9.392661929,16.7,687.0,2069.0,3084.0,65.6,3.0,0.0,0.0,1.0,False,False,True,False,False,False,3.10455121459956,0,0,0,False,True,False,False
1.0,0.0996,417.62,11.42954386,6.48,712.0,5610.041667,2598.0,23.8,1.0,0.0,0.0,0.0,False,False,False,False,False,True,36.538641009248465,0,0,0,False,True,False,False
1.0,0.1059,130.18,11.03488966,17.81,682.0,6330.041667,18168.0,68.5,2.0,0.0,0.0,0.0,True,False,False,False,False,False,11.797127475763089,0,0,0,False,True,False,False
1.0,0.1122,98.53,10.40134951,22.79,682.0,9389.0,24218.0,85.3,2.0,0.0,0.0,0.0,False,False,False,False,False,False,9.472809264343239,0,0,0,False,True,False,False
1.0,0.0807,15.69,9.798127037,4.27,722.0,1470.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,1.601326451550477,0,0,0,False,True,False,False
1.0,0.1091,523.14,12.20607265,10.7,697.0,7320.0,72303.0,73.7,1.0,0.0,0.0,0.0,True,False,False,False,False,False,42.85899445306021,0,0,0,False,True,False,False
1.0,0.087,557.23,11.9381932,0.12,757.0,1128.041667,1032.0,5.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,46.67624243172744,0,0,0,False,False,True,False
1.0,0.1122,315.3,10.65725935,14.6,677.0,3630.0,133.0,4.2,1.0,0.0,0.0,0.0,False,False,False,False,False,False,29.58546748700453,0,0,0,False,True,False,False
1.0,0.1154,527.93,10.70099475,12.16,682.0,2130.0,34023.0,57.7,1.0,2.0,0.0,1.0,False,True,False,False,False,False,49.3346658262775,0,1,0,False,True,False,False
1.0,0.0743,93.23,11.1844214,11.18,757.0,4500.041667,12430.0,29.6,5.0,0.0,0.0,0.0,False,False,False,False,True,False,8.33570165730701,1,0,0,False,False,True,False
1.0,0.0775,202.94,10.77895629,13.53,787.0,10260.04167,10742.0,8.9,3.0,0.0,0.0,0.0,False,True,False,False,False,False,18.827425823061763,0,0,0,False,False,True,False
1.0,0.1186,165.74,10.59663473,7.02,667.0,2789.041667,2197.0,75.8,0.0,2.0,0.0,1.0,False,True,False,False,False,False,15.640814675887201,0,1,0,True,False,False,False
1.0,0.1028,158.76,10.69194491,15.3,692.0,4410.0,88.0,23.8,1.0,3.0,0.0,1.0,False,False,False,False,False,False,14.84856135496119,0,1,0,False,True,False,False
1.0,0.1028,485.99,10.81977828,11.88,702.0,7020.041667,13867.0,33.7,0.0,0.0,0.0,0.0,False,True,False,False,False,False,44.916816909116925,0,0,0,False,True,False,False
1.0,0.0996,322.49,11.19134184,10.28,702.0,4920.041667,3943.0,98.6,3.0,0.0,0.0,1.0,False,False,False,False,False,False,28.81602622907639,0,0,0,False,True,False,False
1.0,0.087,189.97,10.08580911,19.45,757.0,3870.041667,5405.0,40.0,2.0,0.0,0.0,0.0,False,True,False,False,False,False,18.835375320721294,0,0,0,False,False,True,False
1.0,0.1217,376.24,10.42228135,23.96,712.0,3030.041667,12102.0,49.0,1.0,0.0,0.0,0.0,False,True,False,False,False,False,36.09958197875746,0,0,0,False,True,False,False
1.0,0.1217,599.33,11.61045137,18.3,682.0,4379.0,18076.0,81.4,1.0,0.0,0.0,0.0,False,True,False,False,False,False,51.61987083022424,0,0,0,False,True,False,False
1.0,0.1217,132.35,10.20359214,23.2,702.0,5279.041667,4504.0,39.2,1.0,0.0,0.0,1.0,False,True,False,False,False,False,12.970922218770692,0,0,0,False,True,False,False
1.0,0.1186,828.69,10.858999,9.74,712.0,4859.041667,25852.0,60.5,0.0,0.0,0.0,0.0,False,False,False,False,False,True,76.31366390216999,0,0,0,False,True,False,False
1.0,0.1091,604.88,10.858999,17.56,707.0,8061.0,32438.0,43.0,0.0,1.0,0.0,0.0,True,False,False,False,False,False,55.70310854619288,0,1,0,False,True,False,False
1.0,0.087,538.23,10.93131966,11.51,747.0,6240.041667,20380.0,48.1,2.0,0.0,0.0,0.0,False,True,False,False,False,False,49.2374220808396,0,0,0,False,True,False,False
1.0,0.0933,172.55,10.6454249,16.09,707.0,2220.0,38054.0,61.2,0.0,0.0,0.0,0.0,True,False,False,False,False,False,16.208841039308822,0,0,0,False,True,False,False
1.0,0.1091,604.88,10.49127422,4.67,697.0,1410.0,25.0,0.2,2.0,0.0,0.0,0.0,False,False,False,False,False,True,57.65553233246819,0,0,0,False,True,False,False
1.0,0.0996,290.24,10.54534144,3.38,697.0,1782.0,3305.0,55.1,2.0,0.0,0.0,0.0,False,False,False,False,False,False,27.523053819677937,0,0,0,False,True,False,False
1.0,0.1186,530.36,11.36674295,15.1,682.0,3900.0,348.0,4.8,0.0,0.0,0.0,1.0,False,False,False,False,True,False,46.658924401910575,0,0,0,False,True,False,False
1.0,0.087,158.31,10.08580911,6.15,722.0,1350.0,3015.0,25.3,0.0,0.0,0.0,0.0,False,False,False,False,False,False,15.696311349283508,0,0,0,False,True,False,False
1.0,0.1059,390.54,10.30895266,19.84,702.0,2042.041667,7336.0,71.9,1.0,0.0,0.0,0.0,False,True,False,False,False,False,37.883576817201146,0,0,0,False,True,False,False
1.0,0.1249,301.04,10.858999,4.98,662.0,6630.041667,8644.0,72.6,1.0,0.0,0.0,0.0,True,False,False,False,False,False,27.7226289458172,0,0,0,True,False,False,False
1.0,0.1154,659.91,11.47210347,17.81,707.0,3629.0,93.0,0.0,2.0,0.0,0.0,1.0,False,False,False,False,False,True,57.52301674454824,0,0,0,False,True,False,False
1.0,0.0743,217.52,10.66895539,1.65,777.0,2879.0,2698.0,9.5,0.0,0.0,0.0,0.0,False,False,False,False,False,True,20.388125364539555,0,0,0,False,False,True,False
1.0,0.1028,388.79,11.48246626,5.58,697.0,4800.041667,19009.0,30.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,33.85945067867328,0,0,0,False,True,False,False
1.0,0.087,158.31,10.77895629,0.38,717.0,12930.04167,498.0,7.3,2.0,1.0,0.0,0.0,False,False,False,False,True,False,14.68695073444815,0,1,0,False,True,False,False
1.0,0.1217,319.64,11.00209984,19.28,672.0,4740.0,10358.0,91.7,2.0,0.0,1.0,1.0,False,True,False,False,False,False,29.052635828471086,0,0,1,False,True,False,False
1.0,0.1028,103.68,11.22524339,9.7,682.0,12780.0,2105.0,45.3,0.0,3.0,0.0,0.0,True,False,False,False,False,False,9.236325342608007,0,1,0,False,True,False,False
1.0,0.0964,154.08,11.00209984,12.94,697.0,2969.041667,2822.0,9.9,3.0,0.0,0.0,0.0,False,False,False,True,False,False,14.004599325650187,0,0,0,False,True,False,False
1.0,0.1059,650.9,11.58988651,11.96,707.0,5070.0,21004.0,97.7,0.0,0.0,0.0,0.0,False,True,False,False,False,False,56.161033107476044,0,0,0,False,True,False,False
1.0,0.1375,81.74,10.75790288,24.08,667.0,2820.0,11675.0,75.8,1.0,0.0,0.0,0.0,False,False,False,False,False,False,7.598135148808854,0,0,0,True,False,False,False
1.0,0.0901,238.54,9.875088078,10.37,712.0,1230.041667,3933.0,43.7,0.0,0.0,0.0,0.0,False,False,False,False,False,False,24.155733915065138,0,0,0,False,True,False,False
1.0,0.128,335.98,10.98189713,7.51,662.0,4109.041667,7251.0,80.6,3.0,0.0,2.0,0.0,False,True,False,False,False,False,30.59398535815642,0,0,1,True,False,False,False
1.0,0.1217,93.23,10.71441777,19.19,692.0,4440.041667,88.0,44.0,1.0,3.0,0.0,1.0,False,False,False,False,False,False,8.701359420671535,0,1,0,False,True,False,False
1.0,0.0933,95.87,10.50780352,2.69,697.0,4680.0,1492.0,33.2,2.0,0.0,0.0,0.0,False,False,False,False,False,False,9.123695529472558,0,0,0,False,True,False,False
1.0,0.0996,95.94,10.1266311,14.16,692.0,1918.041667,7121.0,33.7,0.0,0.0,0.0,0.0,False,True,False,False,False,False,9.474029324520371,0,0,0,False,True,False,False
1.0,0.128,554.37,11.03488966,19.22,677.0,3060.041667,17641.0,69.5,2.0,0.0,0.0,0.0,False,True,False,False,False,False,50.237928704399934,0,0,0,False,True,False,False
1.0,0.1438,859.07,11.28978191,20.79,682.0,3059.041667,30946.0,61.5,3.0,0.0,0.0,1.0,False,False,False,False,False,True,76.09270106795181,0,0,0,False,True,False,False
1.0,0.0838,472.68,11.2515607,7.96,772.0,5909.041667,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,42.0101719755198,0,0,0,False,False,True,False
1.0,0.1091,586.9,11.22524339,10.34,697.0,2669.041667,23391.0,90.7,1.0,0.0,0.0,0.0,True,False,False,False,False,False,52.28394428604011,0,0,0,False,True,False,False
1.0,0.0964,224.69,9.878169745,21.23,772.0,5881.0,16324.0,48.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,22.7461165175594,0,0,0,False,False,True,False
1.0,0.128,483.81,10.49460201,8.47,662.0,2670.041667,7104.0,93.5,2.0,0.0,0.0,1.0,False,True,False,False,False,False,46.10084303711485,0,0,0,True,False,False,False
1.0,0.1217,399.55,10.08580911,14.5,672.0,1950.041667,9273.0,43.9,0.0,0.0,0.0,0.0,False,True,False,False,False,False,39.615066638912424,0,0,0,False,True,False,False
1.0,0.1186,232.04,10.82774645,17.02,672.0,4380.0,6718.0,94.6,3.0,0.0,0.0,0.0,False,True,False,False,False,False,21.430128704205114,0,0,0,False,True,False,False
1.0,0.0964,802.47,11.22524339,17.06,767.0,5691.041667,12017.0,12.1,4.0,0.0,0.0,1.0,False,False,False,False,False,True,71.48798223073541,0,0,0,False,False,True,False
1.0,0.1091,304.9,11.16368368,18.96,692.0,5430.0,5749.0,43.2,1.0,1.0,0.0,0.0,False,True,False,False,False,False,27.311773491597172,0,1,0,False,True,False,False
1.0,0.1249,836.23,11.27545477,7.99,692.0,4739.0,6530.0,21.8,0.0,1.0,0.0,0.0,False,False,False,False,False,True,74.16374922853777,0,1,0,False,True,False,False
1.0,0.0775,124.89,10.08580911,6.0,752.0,2729.041667,2666.0,12.1,0.0,0.0,0.0,0.0,False,False,False,False,False,False,12.382744769199782,0,0,0,False,True,False,False
1.0,0.1028,113.4,10.77895629,17.65,687.0,2070.0,3761.0,55.4,2.0,0.0,0.0,0.0,False,False,False,False,False,False,10.520499104834945,0,0,0,False,True,False,False
1.0,0.1407,842.47,11.69524702,12.81,677.0,5340.041667,33698.0,91.3,0.0,0.0,0.0,0.0,True,False,False,False,False,False,72.03524633206081,0,0,0,False,True,False,False
1.0,0.1091,817.41,11.19821472,22.13,737.0,9900.0,3472.0,4.5,1.0,0.0,0.0,1.0,False,True,False,False,False,False,72.99467106485345,0,0,0,False,True,False,False
1.0,0.1596,421.65,10.46287474,20.82,667.0,6750.041667,14534.0,48.9,3.0,1.0,0.0,0.0,False,True,False,False,False,False,40.29963183904082,0,1,0,True,False,False,False
1.0,0.0933,575.17,11.00209984,9.96,732.0,2732.041667,6703.0,47.5,1.0,0.0,0.0,0.0,False,False,True,False,False,False,52.27820219453671,0,0,0,False,True,False,False
1.0,0.1312,405.03,11.56171563,18.25,667.0,4358.0,5861.0,53.8,2.0,0.0,0.0,0.0,False,False,False,False,False,False,35.03199810147899,0,0,0,True,False,False,False
1.0,0.128,167.99,10.14564911,18.65,662.0,1380.0,5061.0,72.3,0.0,1.0,0.0,0.0,False,True,False,False,False,False,16.557836583804345,0,1,0,True,False,False,False
1.0,0.0996,677.22,10.89857098,3.77,722.0,6149.0,16888.0,39.5,0.0,0.0,0.0,0.0,False,True,False,False,False,False,62.13842174747207,0,0,0,False,True,False,False
1.0,0.1154,131.99,10.83863929,9.14,667.0,3990.0,463.0,92.6,0.0,0.0,0.0,0.0,False,False,False,False,False,False,12.17772789263107,0,0,0,True,False,False,False
1.0,0.0933,281.2,10.1266311,0.0,712.0,3360.041667,0.0,0.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,27.76836612523586,0,1,0,False,True,False,False
1.0,0.0964,802.47,10.77895629,9.78,742.0,2550.0,8283.0,12.7,4.0,0.0,0.0,0.0,False,True,False,False,False,False,74.44783877122485,0,0,0,False,True,False,False
1.0,0.1091,505.16,11.61728548,10.86,687.0,3420.041667,46525.0,93.6,0.0,0.0,0.0,0.0,True,False,False,False,False,False,43.48347992908237,0,0,0,False,True,False,False
1.0,0.0743,180.23,10.62861778,2.32,772.0,2610.041667,2650.0,6.6,0.0,0.0,0.0,0.0,False,False,False,True,False,False,16.957049705855542,0,0,0,False,False,True,False
1.0,0.0933,798.84,11.51292546,1.57,762.0,6359.041667,17.0,0.1,5.0,0.0,0.0,1.0,False,False,False,False,False,True,69.38636081467342,1,0,0,False,False,True,False
1.0,0.0933,319.54,10.50506754,19.46,727.0,4470.041667,827.0,6.6,2.0,0.0,0.0,1.0,False,False,False,False,False,False,30.417700674773577,0,0,0,False,True,False,False
1.0,0.0964,32.1,8.517193191,18.0,702.0,1200.041667,961.0,26.0,2.0,0.0,0.0,0.0,False,True,False,False,False,False,3.7688472340770227,0,0,0,False,True,False,False
1.0,0.0964,192.6,9.798127037,2.87,697.0,1199.041667,1554.0,29.3,1.0,0.0,0.0,0.0,False,True,False,False,False,False,19.656818009472396,0,0,0,False,True,False,False
1.0,0.1407,764.64,11.81303006,3.66,672.0,5790.0,10753.0,52.3,2.0,3.0,0.0,1.0,False,False,False,True,False,False,64.72852402104189,0,1,0,False,True,False,False
1.0,0.0712,30.94,11.69524702,0.65,792.0,3810.041667,2227.0,3.8,1.0,0.0,0.0,0.0,False,False,False,False,False,False,2.645519153814333,0,0,0,False,False,True,False
1.0,0.0901,381.66,11.51961693,6.64,722.0,10290.04167,7606.0,18.6,0.0,0.0,1.0,0.0,True,False,False,False,False,False,33.131310035671476,0,0,1,False,True,False,False
1.0,0.1249,301.04,11.00209984,4.64,662.0,2222.0,8355.0,34.4,0.0,2.0,0.0,1.0,False,True,False,False,False,False,27.362049461278115,0,1,0,True,False,False,False
1.0,0.1438,687.25,11.32659589,16.05,667.0,2190.0,27293.0,86.6,0.0,0.0,0.0,0.0,True,False,False,False,False,False,60.675776435774296,0,0,0,True,False,False,False
1.0,0.0964,320.99,11.1124479,3.6,712.0,2850.0,10157.0,26.2,0.0,1.0,0.0,0.0,False,True,False,False,False,False,28.885624741601717,0,1,0,False,True,False,False
1.0,0.147,862.97,11.3736634,5.79,677.0,4739.0,4209.0,75.2,2.0,0.0,0.0,1.0,False,False,False,False,False,True,75.87440999880478,0,0,0,False,True,False,False
1.0,0.0807,250.95,10.89673933,10.44,767.0,3449.041667,0.0,0.0,1.0,0.0,0.0,0.0,True,False,False,False,False,False,23.029825014635822,0,0,0,False,False,True,False
1.0,0.0743,87.01,10.28793329,3.96,767.0,3930.0,1773.0,5.0,1.0,0.0,0.0,0.0,False,False,False,False,False,False,8.457480967977778,0,0,0,False,False,True,False
1.0,0.0775,62.45,10.08580911,2.4,742.0,2290.041667,949.0,55.8,1.0,0.0,0.0,1.0,False,False,False,False,False,False,6.191868130647181,0,0,0,False,True,False,False
1.0,0.1375,851.41,11.22524339,19.78,687.0,2399.041667,12308.0,43.6,2.0,0.0,0.0,1.0,False,False,False,True,False,False,75.84779861062772,0,0,0,False,True,False,False
1.0,0.1059,244.09,10.59600954,12.1,687.0,4019.0,7914.0,30.8,3.0,2.0,0.0,0.0,True,False,False,False,False,False,23.036030599874298,0,1,0,False,True,False,False
1.0,0.1438,687.25,10.65725935,15.7,672.0,3690.0,9150.0,96.3,0.0,0.0,0.0,0.0,False,True,False,False,False,False,64.48656051520412,0,0,0,False,True,False,False
